,model_name,variance_k,normality_k,boruta_flag,vif_k,score,chosen_columns
6701,model3_xg,35.0,5.0,1.0,15.0,0.8195206744279406, 10  48  64 105 128 204 336 338 442 453 472 493
6702,model4_xg,35.0,5.0,1.0,15.0,0.7252613408269771, 10  48  64 105 128 204 336 338 442 453 472 493
6703,model5_xg,35.0,5.0,1.0,15.0,0.8216483340024087, 10  48  64 105 128 204 336 338 442 453 472 493
6704,model1_lr,35.0,5.0,1.0,15.0,0.5544062625451626, 10  48  64 105 128 204 336 338 442 453 472 493
6705,model2_lr,35.0,5.0,1.0,15.0,0.5520377358490566, 10  48  64 105 128 204 336 338 442 453 472 493
6706,model3_lr,35.0,5.0,1.0,15.0,0.5477824167001204, 10  48  64 105 128 204 336 338 442 453 472 493
6707,model1_svc,35.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6708,model2_svc,35.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6709,model3_svc,35.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6710,model1_ensemble_rfxglr,35.0,5.0,1.0,15.0,0.7387097551184263, 10  48  64 105 128 204 336 338 442 453 472 493
6711,model2_ensemble_rflrsvc,35.0,5.0,1.0,15.0,0.6271079887595343, 10  48  64 105 128 204 336 338 442 453 472 493
6712,model3_ensemble_xglrsvc,35.0,5.0,1.0,15.0,0.7616724207145724, 10  48  64 105 128 204 336 338 442 453 472 493
6713,model4_ensemble_rfxgsvc,35.0,5.0,1.0,15.0,0.7625957446808511, 10  48  64 105 128 204 336 338 442 453 472 493
6714,model1_rf,35.0,15.0,1.0,15.0,0.6664825371336813, 10  64 105 128 204 336 338 442 453 472 493
6715,model2_rf,35.0,15.0,1.0,15.0,0.6780843034925732, 10  64 105 128 204 336 338 442 453 472 493
6716,model3_rf,35.0,15.0,1.0,15.0,0.7177872340425532, 10  64 105 128 204 336 338 442 453 472 493
6717,model1_xg,35.0,15.0,1.0,15.0,0.6998426334805299, 10  64 105 128 204 336 338 442 453 472 493
6718,model2_xg,35.0,15.0,1.0,15.0,0.7466511441188277, 10  64 105 128 204 336 338 442 453 472 493
6719,model3_xg,35.0,15.0,1.0,15.0,0.7658000802890406, 10  64 105 128 204 336 338 442 453 472 493
6720,model4_xg,35.0,15.0,1.0,15.0,0.7020505820955439, 10  64 105 128 204 336 338 442 453 472 493
6721,model5_xg,35.0,15.0,1.0,15.0,0.7518699317543156, 10  64 105 128 204 336 338 442 453 472 493
6722,model1_lr,35.0,15.0,1.0,15.0,0.5505050180650342, 10  64 105 128 204 336 338 442 453 472 493
6723,model2_lr,35.0,15.0,1.0,15.0,0.536815736651947, 10  64 105 128 204 336 338 442 453 472 493
6724,model3_lr,35.0,15.0,1.0,15.0,0.5365748695303091, 10  64 105 128 204 336 338 442 453 472 493
6725,model1_svc,35.0,15.0,1.0,15.0,0.5325604175030108, 10  64 105 128 204 336 338 442 453 472 493
6726,model2_svc,35.0,15.0,1.0,15.0,0.5325604175030108, 10  64 105 128 204 336 338 442 453 472 493
6727,model3_svc,35.0,15.0,1.0,15.0,0.5325604175030108, 10  64 105 128 204 336 338 442 453 472 493
6728,model1_ensemble_rfxglr,35.0,15.0,1.0,15.0,0.7062657567242071, 10  64 105 128 204 336 338 442 453 472 493
6729,model2_ensemble_rflrsvc,35.0,15.0,1.0,15.0,0.6246118024889602, 10  64 105 128 204 336 338 442 453 472 493
6730,model3_ensemble_xglrsvc,35.0,15.0,1.0,15.0,0.7303926134082697, 10  64 105 128 204 336 338 442 453 472 493
6731,model4_ensemble_rfxgsvc,35.0,15.0,1.0,15.0,0.7263380168606985, 10  64 105 128 204 336 338 442 453 472 493
6732,model1_rf,35.0,25.0,1.0,15.0,0.6117984745082297, 10  64 105 128 204 336 338 442 472 481
6733,model2_rf,35.0,25.0,1.0,15.0,0.6621798474508229, 10  64 105 128 204 336 338 442 472 481
6734,model3_rf,35.0,25.0,1.0,15.0,0.6699678843837815, 10  64 105 128 204 336 338 442 472 481
6735,model1_xg,35.0,25.0,1.0,15.0,0.655114411882778, 10  64 105 128 204 336 338 442 472 481
6736,model2_xg,35.0,25.0,1.0,15.0,0.701240465676435, 10  64 105 128 204 336 338 442 472 481
6737,model3_xg,35.0,25.0,1.0,15.0,0.7243637093536732, 10  64 105 128 204 336 338 442 472 481
6738,model4_xg,35.0,25.0,1.0,15.0,0.6714532316338819, 10  64 105 128 204 336 338 442 472 481
6739,model5_xg,35.0,25.0,1.0,15.0,0.6704897631473303, 10  64 105 128 204 336 338 442 472 481
6740,model1_lr,35.0,25.0,1.0,15.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
6741,model2_lr,35.0,25.0,1.0,15.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
6742,model3_lr,35.0,25.0,1.0,15.0,0.5348012846246487, 10  64 105 128 204 336 338 442 472 481
6743,model1_svc,35.0,25.0,1.0,15.0,0.5404616619831393, 10  64 105 128 204 336 338 442 472 481
6744,model2_svc,35.0,25.0,1.0,15.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
6745,model3_svc,35.0,25.0,1.0,15.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
6746,model1_ensemble_rfxglr,35.0,25.0,1.0,15.0,0.6641067844239261, 10  64 105 128 204 336 338 442 472 481
6747,model2_ensemble_rflrsvc,35.0,25.0,1.0,15.0,0.6041710156563629, 10  64 105 128 204 336 338 442 472 481
6748,model3_ensemble_xglrsvc,35.0,25.0,1.0,15.0,0.6625010036130068, 10  64 105 128 204 336 338 442 472 481
6749,model4_ensemble_rfxgsvc,35.0,25.0,1.0,15.0,0.6763910076274589, 10  64 105 128 204 336 338 442 472 481
6750,model1_rf,35.0,35.0,1.0,15.0,0.6413705339221196, 10  64 105 128 204 336 338 472
6751,model2_rf,35.0,35.0,1.0,15.0,0.6394837414692894, 10  64 105 128 204 336 338 472
6752,model3_rf,35.0,35.0,1.0,15.0,0.654618225612204, 10  64 105 128 204 336 338 472
6753,model1_xg,35.0,35.0,1.0,15.0,0.6856097952629465, 10  64 105 128 204 336 338 472
6754,model2_xg,35.0,35.0,1.0,15.0,0.6978940184664792, 10  64 105 128 204 336 338 472
6755,model3_xg,35.0,35.0,1.0,15.0,0.7382794058611, 10  64 105 128 204 336 338 472
6756,model4_xg,35.0,35.0,1.0,15.0,0.6603187474909675, 10  64 105 128 204 336 338 472
6757,model5_xg,35.0,35.0,1.0,15.0,0.7180064231232437, 10  64 105 128 204 336 338 472
6758,model1_lr,35.0,35.0,1.0,15.0,0.5557824167001204, 10  64 105 128 204 336 338 472
6759,model2_lr,35.0,35.0,1.0,15.0,0.5579100762745886, 10  64 105 128 204 336 338 472
6760,model3_lr,35.0,35.0,1.0,15.0,0.5579100762745886, 10  64 105 128 204 336 338 472
6761,model1_svc,35.0,35.0,1.0,15.0,0.5541364913689282, 10  64 105 128 204 336 338 472
6762,model2_svc,35.0,35.0,1.0,15.0,0.5541364913689282, 10  64 105 128 204 336 338 472
6763,model3_svc,35.0,35.0,1.0,15.0,0.5541364913689282, 10  64 105 128 204 336 338 472
6764,model1_ensemble_rfxglr,35.0,35.0,1.0,15.0,0.6792268165395423, 10  64 105 128 204 336 338 472
6765,model2_ensemble_rflrsvc,35.0,35.0,1.0,15.0,0.6119446005620233, 10  64 105 128 204 336 338 472
6766,model3_ensemble_xglrsvc,35.0,35.0,1.0,15.0,0.6983757527097552, 10  64 105 128 204 336 338 472
6767,model4_ensemble_rfxgsvc,35.0,35.0,1.0,15.0,0.7002625451625852, 10  64 105 128 204 336 338 472
6768,model1_rf,35.0,50.0,1.0,15.0,0.5854419911682056, 10  64 105 128 204 336 481
6769,model2_rf,35.0,50.0,1.0,15.0,0.5887338418305901, 10  64 105 128 204 336 481
6770,model3_rf,35.0,50.0,1.0,15.0,0.5651288639100762, 10  64 105 128 204 336 481
6771,model1_xg,35.0,50.0,1.0,15.0,0.5721942994781213, 10  64 105 128 204 336 481
6772,model2_xg,35.0,50.0,1.0,15.0,0.6026238458450421, 10  64 105 128 204 336 481
6773,model3_xg,35.0,50.0,1.0,15.0,0.5976459253311923, 10  64 105 128 204 336 481
6774,model4_xg,35.0,50.0,1.0,15.0,0.579861902850261, 10  64 105 128 204 336 481
6775,model5_xg,35.0,50.0,1.0,15.0,0.5756467282215978, 10  64 105 128 204 336 481
6776,model1_lr,35.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6777,model2_lr,35.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6778,model3_lr,35.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6779,model1_svc,35.0,50.0,1.0,15.0,0.5209297470895222, 10  64 105 128 204 336 481
6780,model2_svc,35.0,50.0,1.0,15.0,0.5209297470895222, 10  64 105 128 204 336 481
6781,model3_svc,35.0,50.0,1.0,15.0,0.5230574066639904, 10  64 105 128 204 336 481
6782,model1_ensemble_rfxglr,35.0,50.0,1.0,15.0,0.5752452830188679, 10  64 105 128 204 336 481
6783,model2_ensemble_rflrsvc,35.0,50.0,1.0,15.0,0.5426880770774789, 10  64 105 128 204 336 481
6784,model3_ensemble_xglrsvc,35.0,50.0,1.0,15.0,0.5721541549578482, 10  64 105 128 204 336 481
6785,model4_ensemble_rfxgsvc,35.0,50.0,1.0,15.0,0.5823107185869129, 10  64 105 128 204 336 481
6786,model1_rf,35.0,100.0,1.0,15.0,0.5392211963067042, 10 105 128 204 481
6787,model2_rf,35.0,100.0,1.0,15.0,0.5244480128462465, 10 105 128 204 481
6788,model3_rf,35.0,100.0,1.0,15.0,0.5591730228823766, 10 105 128 204 481
6789,model1_xg,35.0,100.0,1.0,15.0,0.5443195503813729, 10 105 128 204 481
6790,model2_xg,35.0,100.0,1.0,15.0,0.5537133681252508, 10 105 128 204 481
6791,model3_xg,35.0,100.0,1.0,15.0,0.5728623042954637, 10 105 128 204 481
6792,model4_xg,35.0,100.0,1.0,15.0,0.5358892011240466, 10 105 128 204 481
6793,model5_xg,35.0,100.0,1.0,15.0,0.5513448414291449, 10 105 128 204 481
6794,model1_lr,35.0,100.0,1.0,15.0,0.5195503813729425, 10 105 128 204 481
6795,model2_lr,35.0,100.0,1.0,15.0,0.5216780409474107, 10 105 128 204 481
6796,model3_lr,35.0,100.0,1.0,15.0,0.5216780409474107, 10 105 128 204 481
6797,model1_svc,35.0,100.0,1.0,15.0,0.5150541951023686, 10 105 128 204 481
6798,model2_svc,35.0,100.0,1.0,15.0,0.5150541951023686, 10 105 128 204 481
6799,model3_svc,35.0,100.0,1.0,15.0,0.5190686471296668, 10 105 128 204 481
6800,model1_ensemble_rfxglr,35.0,100.0,1.0,15.0,0.5405058209554396, 10 105 128 204 481
6801,model2_ensemble_rflrsvc,35.0,100.0,1.0,15.0,0.5445202729827379, 10 105 128 204 481
6802,model3_ensemble_xglrsvc,35.0,100.0,1.0,15.0,0.5527900441589724, 10 105 128 204 481
6803,model4_ensemble_rfxgsvc,35.0,100.0,1.0,15.0,0.539542352468888, 10 105 128 204 481
6804,model1_rf,50.0,0.0,1.0,15.0,0.7218707346447211, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6805,model2_rf,50.0,0.0,1.0,15.0,0.752099558410277, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6806,model3_rf,50.0,0.0,1.0,15.0,0.7984263348052991, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6807,model1_xg,50.0,0.0,1.0,15.0,0.7686792452830189, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6808,model2_xg,50.0,0.0,1.0,15.0,0.8005941389000402, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6809,model3_xg,50.0,0.0,1.0,15.0,0.8284142914492172, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6810,model4_xg,50.0,0.0,1.0,15.0,0.7439502207948614, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6811,model5_xg,50.0,0.0,1.0,15.0,0.8177759935768767, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6812,model1_lr,50.0,0.0,1.0,15.0,0.5540666399036531, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6813,model2_lr,50.0,0.0,1.0,15.0,0.5559534323564833, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6814,model3_lr,50.0,0.0,1.0,15.0,0.549811320754717, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6815,model1_svc,50.0,0.0,1.0,15.0,0.5585628261742273, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6816,model2_svc,50.0,0.0,1.0,15.0,0.554307507025291, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6817,model3_svc,50.0,0.0,1.0,15.0,0.5564351665997591, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6818,model1_ensemble_rfxglr,50.0,0.0,1.0,15.0,0.7726936973103171, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6819,model2_ensemble_rflrsvc,50.0,0.0,1.0,15.0,0.6466399036531514, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6820,model3_ensemble_xglrsvc,50.0,0.0,1.0,15.0,0.7750622240064231, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6821,model4_ensemble_rfxgsvc,50.0,0.0,1.0,15.0,0.7946527498996387, 10  48  64 105 128 153 204 241 281 318 378 433 442 451 493
6822,model1_rf,50.0,5.0,1.0,15.0,0.6733143315937374, 10  48  64 105 128 204 336 338 442 453 472 493
6823,model2_rf,50.0,5.0,1.0,15.0,0.7103677238057005, 10  48  64 105 128 204 336 338 442 453 472 493
6824,model3_rf,50.0,5.0,1.0,15.0,0.7280714572460859, 10  48  64 105 128 204 336 338 442 453 472 493
6825,model1_xg,50.0,5.0,1.0,15.0,0.7438883982336411, 10  48  64 105 128 204 336 338 442 453 472 493
6826,model2_xg,50.0,5.0,1.0,15.0,0.7578586912886391, 10  48  64 105 128 204 336 338 442 453 472 493
6827,model3_xg,50.0,5.0,1.0,15.0,0.8195206744279406, 10  48  64 105 128 204 336 338 442 453 472 493
6828,model4_xg,50.0,5.0,1.0,15.0,0.7252613408269771, 10  48  64 105 128 204 336 338 442 453 472 493
6829,model5_xg,50.0,5.0,1.0,15.0,0.8216483340024087, 10  48  64 105 128 204 336 338 442 453 472 493
6830,model1_lr,50.0,5.0,1.0,15.0,0.5544062625451626, 10  48  64 105 128 204 336 338 442 453 472 493
6831,model2_lr,50.0,5.0,1.0,15.0,0.5520377358490566, 10  48  64 105 128 204 336 338 442 453 472 493
6832,model3_lr,50.0,5.0,1.0,15.0,0.5477824167001204, 10  48  64 105 128 204 336 338 442 453 472 493
6833,model1_svc,50.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6834,model2_svc,50.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6835,model3_svc,50.0,5.0,1.0,15.0,0.5501509433962264, 10  48  64 105 128 204 336 338 442 453 472 493
6836,model1_ensemble_rfxglr,50.0,5.0,1.0,15.0,0.7387097551184263, 10  48  64 105 128 204 336 338 442 453 472 493
6837,model2_ensemble_rflrsvc,50.0,5.0,1.0,15.0,0.6271079887595343, 10  48  64 105 128 204 336 338 442 453 472 493
6838,model3_ensemble_xglrsvc,50.0,5.0,1.0,15.0,0.7616724207145724, 10  48  64 105 128 204 336 338 442 453 472 493
6839,model4_ensemble_rfxgsvc,50.0,5.0,1.0,15.0,0.7625957446808511, 10  48  64 105 128 204 336 338 442 453 472 493
6840,model1_rf,50.0,15.0,1.0,15.0,0.6371039743075071, 10  64 105 128 204 336 338 442 453 472 481 493
6841,model2_rf,50.0,15.0,1.0,15.0,0.6666503412284224, 10  64 105 128 204 336 338 442 453 472 481 493
6842,model3_rf,50.0,15.0,1.0,15.0,0.6964375752709755, 10  64 105 128 204 336 338 442 453 472 481 493
6843,model1_xg,50.0,15.0,1.0,15.0,0.6817848253713368, 10  64 105 128 204 336 338 442 453 472 481 493
6844,model2_xg,50.0,15.0,1.0,15.0,0.7040248896025693, 10  64 105 128 204 336 338 442 453 472 481 493
6845,model3_xg,50.0,15.0,1.0,15.0,0.7387498996386993, 10  64 105 128 204 336 338 442 453 472 481 493
6846,model4_xg,50.0,15.0,1.0,15.0,0.7021380971497391, 10  64 105 128 204 336 338 442 453 472 481 493
6847,model5_xg,50.0,15.0,1.0,15.0,0.7281517462866318, 10  64 105 128 204 336 338 442 453 472 481 493
6848,model1_lr,50.0,15.0,1.0,15.0,0.5362207948615014, 10  64 105 128 204 336 338 442 453 472 481 493
6849,model2_lr,50.0,15.0,1.0,15.0,0.5362207948615014, 10  64 105 128 204 336 338 442 453 472 481 493
6850,model3_lr,50.0,15.0,1.0,15.0,0.5421220393416298, 10  64 105 128 204 336 338 442 453 472 481 493
6851,model1_svc,50.0,15.0,1.0,15.0,0.5423629064632678, 10  64 105 128 204 336 338 442 453 472 481 493
6852,model2_svc,50.0,15.0,1.0,15.0,0.5444905660377358, 10  64 105 128 204 336 338 442 453 472 481 493
6853,model3_svc,50.0,15.0,1.0,15.0,0.5426037735849056, 10  64 105 128 204 336 338 442 453 472 481 493
6854,model1_ensemble_rfxglr,50.0,15.0,1.0,15.0,0.683470895222802, 10  64 105 128 204 336 338 442 453 472 481 493
6855,model2_ensemble_rflrsvc,50.0,15.0,1.0,15.0,0.6167105580088318, 10  64 105 128 204 336 338 442 453 472 481 493
6856,model3_ensemble_xglrsvc,50.0,15.0,1.0,15.0,0.6872846246487354, 10  64 105 128 204 336 338 442 453 472 481 493
6857,model4_ensemble_rfxgsvc,50.0,15.0,1.0,15.0,0.6969193095142513, 10  64 105 128 204 336 338 442 453 472 481 493
6858,model1_rf,50.0,25.0,1.0,15.0,0.6117984745082297, 10  64 105 128 204 336 338 442 472 481
6859,model2_rf,50.0,25.0,1.0,15.0,0.6621798474508229, 10  64 105 128 204 336 338 442 472 481
6860,model3_rf,50.0,25.0,1.0,15.0,0.6699678843837815, 10  64 105 128 204 336 338 442 472 481
6861,model1_xg,50.0,25.0,1.0,15.0,0.655114411882778, 10  64 105 128 204 336 338 442 472 481
6862,model2_xg,50.0,25.0,1.0,15.0,0.701240465676435, 10  64 105 128 204 336 338 442 472 481
6863,model3_xg,50.0,25.0,1.0,15.0,0.7243637093536732, 10  64 105 128 204 336 338 442 472 481
6864,model4_xg,50.0,25.0,1.0,15.0,0.6714532316338819, 10  64 105 128 204 336 338 442 472 481
6865,model5_xg,50.0,25.0,1.0,15.0,0.6704897631473303, 10  64 105 128 204 336 338 442 472 481
6866,model1_lr,50.0,25.0,1.0,15.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
6867,model2_lr,50.0,25.0,1.0,15.0,0.5345604175030108, 10  64 105 128 204 336 338 442 472 481
6868,model3_lr,50.0,25.0,1.0,15.0,0.5348012846246487, 10  64 105 128 204 336 338 442 472 481
6869,model1_svc,50.0,25.0,1.0,15.0,0.5404616619831393, 10  64 105 128 204 336 338 442 472 481
6870,model2_svc,50.0,25.0,1.0,15.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
6871,model3_svc,50.0,25.0,1.0,15.0,0.5385748695303091, 10  64 105 128 204 336 338 442 472 481
6872,model1_ensemble_rfxglr,50.0,25.0,1.0,15.0,0.6641067844239261, 10  64 105 128 204 336 338 442 472 481
6873,model2_ensemble_rflrsvc,50.0,25.0,1.0,15.0,0.6041710156563629, 10  64 105 128 204 336 338 442 472 481
6874,model3_ensemble_xglrsvc,50.0,25.0,1.0,15.0,0.6625010036130068, 10  64 105 128 204 336 338 442 472 481
6875,model4_ensemble_rfxgsvc,50.0,25.0,1.0,15.0,0.6763910076274589, 10  64 105 128 204 336 338 442 472 481
6876,model1_rf,50.0,35.0,1.0,15.0,0.6178932155760739, 10  64 105 128 204 336 338 472 481
6877,model2_rf,50.0,35.0,1.0,15.0,0.6337101565636291, 10  64 105 128 204 336 338 472 481
6878,model3_rf,50.0,35.0,1.0,15.0,0.6646615816940987, 10  64 105 128 204 336 338 472 481
6879,model1_xg,50.0,35.0,1.0,15.0,0.6696796467282216, 10  64 105 128 204 336 338 472 481
6880,model2_xg,50.0,35.0,1.0,15.0,0.6741356884785227, 10  64 105 128 204 336 338 472 481
6881,model3_xg,50.0,35.0,1.0,15.0,0.6817230028101164, 10  64 105 128 204 336 338 472 481
6882,model4_xg,50.0,35.0,1.0,15.0,0.6519357687675632, 10  64 105 128 204 336 338 472 481
6883,model5_xg,50.0,35.0,1.0,15.0,0.6944889602569249, 10  64 105 128 204 336 338 472 481
6884,model1_lr,50.0,35.0,1.0,15.0,0.5301774387796065, 10  64 105 128 204 336 338 472 481
6885,model2_lr,50.0,35.0,1.0,15.0,0.5320642312324368, 10  64 105 128 204 336 338 472 481
6886,model3_lr,50.0,35.0,1.0,15.0,0.5320642312324368, 10  64 105 128 204 336 338 472 481
6887,model1_svc,50.0,35.0,1.0,15.0,0.5264038538739462, 10  64 105 128 204 336 338 472 481
6888,model2_svc,50.0,35.0,1.0,15.0,0.5264038538739462, 10  64 105 128 204 336 338 472 481
6889,model3_svc,50.0,35.0,1.0,15.0,0.5282906463267765, 10  64 105 128 204 336 338 472 481
6890,model1_ensemble_rfxglr,50.0,35.0,1.0,15.0,0.6653841830590124, 10  64 105 128 204 336 338 472 481
6891,model2_ensemble_rflrsvc,50.0,35.0,1.0,15.0,0.6061710156563629, 10  64 105 128 204 336 338 472 481
6892,model3_ensemble_xglrsvc,50.0,35.0,1.0,15.0,0.643224407868326, 10  64 105 128 204 336 338 472 481
6893,model4_ensemble_rfxgsvc,50.0,35.0,1.0,15.0,0.6710847049377759, 10  64 105 128 204 336 338 472 481
6894,model1_rf,50.0,50.0,1.0,15.0,0.5854419911682056, 10  64 105 128 204 336 481
6895,model2_rf,50.0,50.0,1.0,15.0,0.5887338418305901, 10  64 105 128 204 336 481
6896,model3_rf,50.0,50.0,1.0,15.0,0.5651288639100762, 10  64 105 128 204 336 481
6897,model1_xg,50.0,50.0,1.0,15.0,0.5721942994781213, 10  64 105 128 204 336 481
6898,model2_xg,50.0,50.0,1.0,15.0,0.6026238458450421, 10  64 105 128 204 336 481
6899,model3_xg,50.0,50.0,1.0,15.0,0.5976459253311923, 10  64 105 128 204 336 481
6900,model4_xg,50.0,50.0,1.0,15.0,0.579861902850261, 10  64 105 128 204 336 481
6901,model5_xg,50.0,50.0,1.0,15.0,0.5756467282215978, 10  64 105 128 204 336 481
6902,model1_lr,50.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6903,model2_lr,50.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6904,model3_lr,50.0,50.0,1.0,15.0,0.5190429546366921, 10  64 105 128 204 336 481
6905,model1_svc,50.0,50.0,1.0,15.0,0.5209297470895222, 10  64 105 128 204 336 481
6906,model2_svc,50.0,50.0,1.0,15.0,0.5209297470895222, 10  64 105 128 204 336 481
6907,model3_svc,50.0,50.0,1.0,15.0,0.5230574066639904, 10  64 105 128 204 336 481
6908,model1_ensemble_rfxglr,50.0,50.0,1.0,15.0,0.5752452830188679, 10  64 105 128 204 336 481
6909,model2_ensemble_rflrsvc,50.0,50.0,1.0,15.0,0.5426880770774789, 10  64 105 128 204 336 481
6910,model3_ensemble_xglrsvc,50.0,50.0,1.0,15.0,0.5721541549578482, 10  64 105 128 204 336 481
6911,model4_ensemble_rfxgsvc,50.0,50.0,1.0,15.0,0.5823107185869129, 10  64 105 128 204 336 481
6912,model1_rf,50.0,100.0,1.0,15.0,0.5392211963067042, 10 105 128 204 481
6913,model2_rf,50.0,100.0,1.0,15.0,0.5244480128462465, 10 105 128 204 481
6914,model3_rf,50.0,100.0,1.0,15.0,0.5591730228823766, 10 105 128 204 481
6915,model1_xg,50.0,100.0,1.0,15.0,0.5443195503813729, 10 105 128 204 481
6916,model2_xg,50.0,100.0,1.0,15.0,0.5537133681252508, 10 105 128 204 481
6917,model3_xg,50.0,100.0,1.0,15.0,0.5728623042954637, 10 105 128 204 481
6918,model4_xg,50.0,100.0,1.0,15.0,0.5358892011240466, 10 105 128 204 481
6919,model5_xg,50.0,100.0,1.0,15.0,0.5513448414291449, 10 105 128 204 481
6920,model1_lr,50.0,100.0,1.0,15.0,0.5195503813729425, 10 105 128 204 481
6921,model2_lr,50.0,100.0,1.0,15.0,0.5216780409474107, 10 105 128 204 481
6922,model3_lr,50.0,100.0,1.0,15.0,0.5216780409474107, 10 105 128 204 481
6923,model1_svc,50.0,100.0,1.0,15.0,0.5150541951023686, 10 105 128 204 481
6924,model2_svc,50.0,100.0,1.0,15.0,0.5150541951023686, 10 105 128 204 481
6925,model3_svc,50.0,100.0,1.0,15.0,0.5190686471296668, 10 105 128 204 481
6926,model1_ensemble_rfxglr,50.0,100.0,1.0,15.0,0.5405058209554396, 10 105 128 204 481
6927,model2_ensemble_rflrsvc,50.0,100.0,1.0,15.0,0.5445202729827379, 10 105 128 204 481
6928,model3_ensemble_xglrsvc,50.0,100.0,1.0,15.0,0.5527900441589724, 10 105 128 204 481
6929,model4_ensemble_rfxgsvc,50.0,100.0,1.0,15.0,0.539542352468888, 10 105 128 204 481
6930,model1_rf,100.0,0.0,1.0,15.0,0.698546768366118, 10  28  48  64 105 153 204 241 281 318 378 433 442 453 481
